Sample Box No.	Depth (meters)	MS vol-SI (low freq.)	FD of MS %	NRM A/m	ARM A/m	IRM 1.2T A/m	IRM -0.3T A/m	HIRM A/m	S	Comments
986	18.89	1.77E-03	5.59	6.63E-02	1.36E+00	2.13E+01	-2.01E+01	5.62E-01	0.95	
988	18.95	2.47E-03	6.01	8.00E-02	1.54E+00	3.14E+01	-2.94E+01	1.00E+00	0.94	
974	19.01	1.71E-03	5.18	5.63E-02	9.73E-01	2.24E+01	-2.10E+01	7.13E-01	0.94	
976	19.06	1.48E-03	5.22	5.45E-02	7.50E-01	1.85E+01	-1.72E+01	6.25E-01	0.93	
978	19.11	1.31E-03	5.73	4.78E-02	6.80E-01	1.61E+01	-1.49E+01	6.38E-01	0.92	
980	19.16	2.96E-04	6.39	6.84E-03	1.27E-01	4.46E+00	-3.46E+00	4.99E-01	0.78	
982	19.22	4.29E-04	6.87	1.20E-02	1.64E-01	7.23E+00	-5.50E+00	8.63E-01	0.76	
987	19.28	2.14E-03	0	6.83E-02	6.28E-01	7.53E+01	-5.53E+01	1.00E+01	0.73	
989	19.32	1.93E-04	6.66	4.68E-03	8.13E-02	3.08E+00	-2.37E+00	3.55E-01	0.77	
990	19.38	6.93E-05	2.19	2.76E-03	4.53E-02	1.31E+00	-9.63E-01	1.75E-01	0.73	
Slug 16/A										
552	19.52	2.36E-03	4.05	1.21E-01	1.58E+00	1.73E+02	-1.45E+02	1.41E+01	0.84	Cinders
553	19.56	1.99E-03	5.85	7.97E-02	1.07E+00	1.09E+02	-9.50E+01	7.13E+00	0.87	Cinders
555	19.79	1.93E-04	4.99	2.81E-03	3.97E-02	1.40E+00	-1.15E+00	1.26E-01	0.82	
556	19.84	3.31E-04	16.65	3.31E-02	5.47E-02	1.98E+00	-1.66E+00	1.61E-01	0.84	Tephra (Rockland)
563	19.89	2.73E-04	15.34	6.19E-02	4.59E-02	1.92E+00	-1.62E+00	1.50E-01	0.84	Tephra (Rockland)
554	19.94	1.54E-03	21.22	4.25E-02	9.31E-02	2.92E+00	-2.64E+00	1.40E-01	0.9	Tephra (Rockland)
Slug 17/A										
557	20.18	1.52E-04	4.8	4.95E-03	7.40E-02	2.78E+00	-1.69E+00	5.48E-01	0.61	
558	20.23	2.29E-04	5.77	7.95E-03	1.03E-01	4.11E+00	-2.61E+00	7.54E-01	0.63	
559	20.28	2.27E-04	5.94	7.23E-03	9.90E-02	3.58E+00	-2.28E+00	6.53E-01	0.64	
560	20.33	2.73E-04	5.6	6.73E-03	1.36E-01	4.26E+00	-3.17E+00	5.43E-01	0.75	
561	20.38	3.56E-04	5.7	5.85E-03	2.02E-01	5.00E+00	-3.89E+00	5.56E-01	0.78	
562	20.43	3.99E-04	5.45	1.10E-02	1.75E-01	5.68E+00	-4.30E+00	6.86E-01	0.76	
625	20.5	2.31E-03	4.77	4.48E-02	7.38E-01	3.51E+01	-3.12E+01	1.91E+00	0.89	
564	20.55	2.50E-04	5.6	5.60E-03	1.26E-01	4.85E+00	-3.09E+00	8.79E-01	0.64	
565	20.6	5.52E-04	6.08	7.03E-03	1.91E-01	1.15E+01	-8.63E+00	1.41E+00	0.75	
566	20.65	4.25E-04	5.76	6.15E-03	1.41E-01	9.30E+00	-6.90E+00	1.20E+00	0.74	
567	20.7	3.36E-04	5.29	5.78E-03	1.22E-01	7.25E+00	-5.33E+00	9.63E-01	0.73	
568	20.77	1.27E-04	2.74	1.74E-03	3.49E-02	1.94E+00	-1.51E+00	2.16E-01	0.78	Reworked tephra (Dibekulewe)
569	20.88	3.29E-03	5.01	0.00E+00	1.28E+00	4.22E+01	-3.81E+01	2.05E+00	0.9
570	20.93	3.00E-03	5.46	7.25E-02	1.56E+00	3.87E+01	-3.49E+01	1.94E+00	0.9
571	20.98	3.15E-03	5.36	9.00E-02	1.57E+00	4.10E+01	-3.71E+01	1.95E+00	0.9
Slug 18/A									
572	21.07	3.56E-03	5.27	9.70E-02	1.51E+00	5.60E+01	-4.90E+01	3.50E+00	0.88
573	21.12	1.09E-04	2.66	4.33E-03	5.43E-02	2.06E+00	-1.25E+00	4.04E-01	0.61
574	21.17	1.42E-04	2.98	4.00E-03	5.38E-02	2.04E+00	-1.30E+00	3.70E-01	0.64
575	21.22	1.36E-04	3.78	2.00E-03	5.80E-02	2.25E+00	-1.47E+00	3.86E-01	0.66
576	21.27	2.00E-04	4.78	4.55E-03	7.93E-02	3.06E+00	-1.92E+00	5.69E-01	0.63
577	21.37	1.16E-04	2.57	1.17E-03	4.93E-02	1.93E+00	-1.30E+00	3.18E-01	0.67
578	21.42	2.21E-04	2.36	2.50E-03	4.24E-02	1.91E+00	-1.37E+00	2.71E-01	0.72
579	21.47	9.05E-05	2.01	1.65E-03	4.35E-02	1.77E+00	-1.13E+00	3.16E-01	0.64
580	21.52	8.63E-05	2.19	1.87E-03	4.61E-02	1.97E+00	-1.30E+00	3.39E-01	0.66
581	21.57	2.87E-04	7.58	4.98E-03	1.16E-01	5.25E+00	-3.90E+00	6.78E-01	0.74
582	21.62	1.99E-04	3.41	3.70E-03	8.20E-02	4.15E+00	-3.00E+00	5.74E-01	0.72
583	21.67	1.23E-04	4.16	8.03E-03	3.65E-02	1.45E+00	-1.18E+00	1.35E-01	0.81
584	21.73	1.07E-04	2.19	2.53E-03	3.24E-02	1.19E+00	-9.60E-01	1.13E-01	0.81	
Slug 19/A										
585	21.93	1.23E-04	5.24	3.60E-02	3.79E-02	1.52E+00	-1.22E+00	1.53E-01	0.8	
586	21.98	9.32E-05	2.53	2.08E-03	3.58E-02	1.34E+00	-1.04E+00	1.53E-01	0.77	
587	22.03	6.47E-05	0	1.22E-03	2.98E-02	1.12E+00	-8.68E-01	1.26E-01	0.77	
588	22.08	8.01E-05	3.34	9.30E-04	3.09E-02	1.13E+00	-8.78E-01	1.26E-01	0.78	
589	22.13	8.44E-05	4.66	1.13E-03	3.34E-02	1.21E+00	-9.30E-01	1.40E-01	0.77	
590	22.18	7.60E-05	2.51	1.27E-03	2.82E-02	1.08E+00	-8.53E-01	1.15E-01	0.79	
591	22.23	1.04E-04	3.44	3.90E-03	3.81E-02	1.70E+00	-1.31E+00	1.94E-01	0.77	
592	22.28	9.72E-05	3.18	3.83E-03	3.04E-02	1.14E+00	-9.33E-01	1.04E-01	0.82	Above Lava Creek B
593	22.38	5.06E-04	7.08	1.78E-02	1.78E-01	1.28E+01	-9.20E+00	1.79E+00	0.72	Below Lava Creek B
594	22.43	1.31E-03	7.41	3.08E-02	4.12E-01	2.96E+01	-2.25E+01	3.56E+00	0.76	
595	22.48	1.38E-04	2.33	9.30E-03	3.41E-02	2.40E+00	-1.76E+00	3.23E-01	0.73	
596	22.63	2.32E-04	4.17	5.65E-03	1.04E-01	4.95E+00	-3.73E+00	6.11E-01	0.75	
597	22.68	5.92E-04	5.63	1.15E-02	2.51E-01	1.56E+01	-1.23E+01	1.65E+00	0.79	
598	22.73	1.18E-03	6.72	3.20E-02	4.60E-01	3.17E+01	-2.53E+01	3.21E+00	0.8	
599	22.78	3.53E-04	4.79	6.60E-03	1.42E-01	8.08E+00	-6.10E+00	9.88E-01	0.76
600	22.83	3.36E-04	4.62	7.90E-03	1.35E-01	7.23E+00	-5.30E+00	9.63E-01	0.73
601	22.88	2.71E-04	4.38	4.78E-03	1.16E-01	5.70E+00	-4.06E+00	8.21E-01	0.71
602	22.93	8.15E-04	7.15	2.46E-02	2.93E-01	1.56E+01	-1.21E+01	1.73E+00	0.78
603	22.98	7.40E-04	8.29	2.06E-02	2.73E-01	1.08E+01	-8.05E+00	1.38E+00	0.75
604	23.03	4.71E-04	6.83	1.42E-02	1.74E-01	7.40E+00	-5.30E+00	1.05E+00	0.72
605	23.13	5.48E-04	7.32	2.09E-02	1.76E-01	7.05E+00	-4.91E+00	1.07E+00	0.7
606	23.18	5.47E-04	6.43	1.37E-02	1.80E-01	9.40E+00	-7.00E+00	1.20E+00	0.74
Slug 19/B									
607	23.23	3.82E-04	7.15	9.10E-03	1.47E-01	6.58E+00	-4.62E+00	9.79E-01	0.7
608	23.28	7.40E-04	7.68	2.03E-02	2.56E-01	1.23E+01	-9.30E+00	1.51E+00	0.75
609	23.33	3.32E-04	6.52	9.05E-03	1.31E-01	5.68E+00	-3.70E+00	9.88E-01	0.65
610	23.38	5.58E-04	7.43	1.53E-02	1.92E-01	9.48E+00	-6.93E+00	1.28E+00	0.73
611	23.43	9.42E-04	8.36	3.63E-02	4.14E-01	1.15E+01	-9.05E+00	1.23E+00	0.79
612	23.48	7.18E-04	7.24	3.23E-02	2.61E-01	1.15E+01	-9.30E+00	1.10E+00	0.81
613	23.53	3.57E-04	7.41	1.27E-02	1.10E-01	5.80E+00	-4.60E+00	6.01E-01	0.79
614	23.58	1.89E-04	5.54	4.80E-03	9.15E-02	3.82E+00	-2.44E+00	6.90E-01	0.64
615	23.63	8.87E-04	9.07	2.93E-02	4.55E-01	8.68E+00	-7.43E+00	6.25E-01	0.86
616	23.68	1.08E-03	7.39	3.48E-02	6.65E-01	1.35E+01	-1.16E+01	9.63E-01	0.86
617	23.73	4.63E-04	6.23	1.67E-02	2.98E-01	5.70E+00	-4.36E+00	6.71E-01	0.76
618	23.78	4.35E-04	6.61	1.46E-02	3.22E-01	5.68E+00	-4.58E+00	5.50E-01	0.81
619	23.83	7.32E-04	7.05	2.40E-02	1.95E-01	1.24E+01	-1.06E+01	8.63E-01	0.86
620	23.88	2.44E-04	6.23	1.16E-02	1.08E-01	4.75E+00	-3.34E+00	7.04E-01	0.7
621	23.93	3.29E-04	6.06	1.05E-02	1.26E-01	6.43E+00	-4.75E+00	8.40E-01	0.74
622	23.98	8.95E-04	6.46	3.43E-02	3.38E-01	1.68E+01	-1.33E+01	1.76E+00	0.79
623	24.03	2.28E-03	5.64	8.28E-02	8.28E-01	3.83E+01	-3.26E+01	2.84E+00	0.85
624	24.08	2.55E-03	6.55	7.08E-02	1.27E+00	3.53E+01	-3.10E+01	2.16E+00	0.88
